id,resource_state,name,activity_type,distance,average_grade,maximum_grade,elevation_high,elevation_low,start_latlng,end_latlng,elevation_profile,elevation_profiles,climb_category,city,state,country,private,hazardous,starred,created_at,updated_at,total_elevation_gain,map,effort_count,athlete_count,star_count,athlete_segment_stats,xoms,local_legend
31425153,3,Colonial Completo,Run,1797.3,-0.0,2.6,2167.2,2163.8,"[19.347625, -99.056559]","[19.347918, -99.056701]",https://d3o5xota0a1fcr.cloudfront.net/v6/charts/BPQSVCSQIC4DXQFOAX5WZIDO4AZVVHDXUPK3X7OM4VWTKOSBUIE4JXJGOZSBZFWVNV2XWS24GBTLDCJTDLKPUYA=,"{'light_url': 'https://d3o5xota0a1fcr.cloudfront.net/v6/charts/BPQSVCSQIC4DXQFOAX5WZIDO4AZVVHDXUPK3X7OM4VWTKOSBUIE4JXJGOZSBZFWVNV2XWS24GBTLDCJTDLKPUYA=', 'dark_url': 'https://d3o5xota0a1fcr.cloudfront.net/v6/charts/IGXDMPBFQ7GRWZW2KTITMDLGGSYVL2G4FV2RIOP6HDJHDCFVM5HFCFWS2MRA422RAMF3D75QCIIM2QRRTDRDIIQ='}",0,Ciudad de México,Ciudad de México,Mexico,False,False,False,2022-04-06T21:47:37Z,2022-04-06T21:47:37Z,3.4,"{'id': 's31425153', 'polyline': 'syauBn~q{QPF|@DNHb@Hf@DzCd@rAZt@DpB^dAJ`BVJAEE{AIo@Ii@AKCg@Se@GE?g@I{@CuB]sAO}A[k@Gk@Ke@OCK@Mf@iCR{@JcAPs@BSf@yCRy@Hg@?KO]SG[?MHKXGbAGVWhAM`A[rAEf@SlAU`AOjAMlC?DLf@XBPOHy@F[', 'resource_state': 3}",427,13,1,"{'pr_elapsed_time': None, 'pr_date': None, 'pr_visibility': None, 'pr_activity_id': None, 'pr_activity_visibility': None, 'effort_count': 0}","{'kom': '7:08', 'qom': '10:50', 'overall': '7:08', 'destination': {'href': 'strava://segments/31425153/leaderboard', 'type': 'overall', 'name': 'All-Time'}}",
19539228,3,5 Vueltas Parque Cuitláhuac,Run,10915.7,0.0,8.8,2245.8,2235.4,"[19.364754, -99.041007]","[19.364673, -99.041105]",https://d3o5xota0a1fcr.cloudfront.net/v6/charts/YS2SOC2RNCB23EY4WRXEMDZY3FETIHWXTRFTWSRCJFQGVEWRERRG46QDSZSKN6LUDH3S4ZLRR2NZHGQTYHNHVAY=,"{'light_url': 'https://d3o5xota0a1fcr.cloudfront.net/v6/charts/YS2SOC2RNCB23EY4WRXEMDZY3FETIHWXTRFTWSRCJFQGVEWRERRG46QDSZSKN6LUDH3S4ZLRR2NZHGQTYHNHVAY=', 'dark_url': 'https://d3o5xota0a1fcr.cloudfront.net/v6/charts/JBMTLATSOANAQ47RU4XBWGKYIGGZ3YUIQS2SFLJXNG6BVMBFZLC5OHM7V5UGJABPBNX5NKSVWCYCGVET2NZQEAY='}",0,Ciudad de México,Ciudad de México,Mexico,False,False,False,2018-12-24T20:37:18Z,2021-05-15T02:22:24Z,72.8,"{'id': 's19539228', 'polyline': 'udeuBh}n{QeBi@K@m@Vs@`@YRCJ?b@CTe@n@cA|@]Nm@NMJg@tBANFR`@v@BLAXMp@OXyB`BQRa@nBs@jCGb@A`@FNx@f@b@\\\\d@Np@JPRNPBJ?`AQxAQvBg@nAQVGXBb@ZJBJ?jBWrDYZOPWNmBPkCCWc@wAE_@`@sEV_B^}C?UKm@D{AIIs@SkG@QCs@Y}@g@YCUHaBz@KTCj@KTaBbBeAZIDGHc@zBBJb@bAFXQfAEJMNe@^kAv@QR_ArDa@dBEZ@VNR`An@XVT`@Tr@DHNHJBP?dC[hEu@t@UL@JDd@^X?pAU`CQbAMVKLKDKDS?k@DaATmB@YI]e@uAC[HeAd@aEP}@Jy@HqAG_@?QLm@Bc@?OMMc@KWC_CHaCAu@UoAm@WGM@q@\\aAn@EHAn@GNa@h@u@v@OHiAXMJe@rBBR\\p@J\\?LGf@M^QTcCvB}AtGC^?RDJFFbAj@VRXb@Xz@VRNB~F{@xAUj@OR@d@ZPB`CW`D[ZIT[FYBiATyCASGW_@oAAKVgD|@qH?KEm@DkAA[KKq@O{@DuAC{B?SGgBy@SGSDmBfAGH?f@GTSXgAjA[R{@PSL_@vB@JXn@Nh@?RKl@MVML_ClBEHaAnDYbBAl@HNlAr@RPXh@Pv@PNTDTA~@Ob@CpAWt@IdCk@VBf@XZB~AMzDc@PGRWDKDcAFc@?c@VmBCQk@gBAM?SFa@PkDZiBPcBHg@?[Ge@NiAAQKKi@QmAHe@?_DEiAa@q@_@WIODoBbAEL?l@AJKNaBzAOH}@VIDGHc@vBBP^v@FX?JKn@OZcCrBKNuApGEX@ZJLl@^n@f@NZV~@DHLHZD|BUbGiAPBn@\\Z?n@IzBQrAOf@KVWHSRcBTiC?SGWa@}@IUAMFi@TuANuADw@\\kCHcAGu@LuAAOCGMIo@KMAeAHiD?]CWM', 'resource_state': 3}",307,57,1,"{'pr_elapsed_time': None, 'pr_date': None, 'pr_visibility': None, 'pr_activity_id': None, 'pr_activity_visibility': None, 'effort_count': 0}","{'kom': '44:43', 'qom': '55:02', 'overall': '44:43', 'destination': {'href': 'strava://segments/19539228/leaderboard', 'type': 'overall', 'name': 'All-Time'}}","{'athlete_id': 147830920, 'title': 'Rodrigo Rivas', 'profile': 'https://dgalywyr863hv.cloudfront.net/pictures/athletes/147830920/33277624/1/large.jpg', 'effort_description': '10 efforts in the last 90 days', 'effort_count': '10', 'effort_counts': {'overall': '10 efforts', 'female': '2 efforts'}, 'destination': 'strava://segments/19539228/local_legend?categories%5B%5D=overall'}"
34200435,3,Circuito Mercado Consti,Run,675.9,0.0,4.4,2253.4,2249.4,"[19.34758, -99.060701]","[19.347608, -99.060689]",https://d3o5xota0a1fcr.cloudfront.net/v6/charts/JKTI7WWVSCGU7TT2BYNLEN6SRLNRYAGC6YVMGREKHQQHM3OBW7JOMOORBLGCLHVYZ5W6FEBUKXXJO3PQGLLNSJCA,"{'light_url': 'https://d3o5xota0a1fcr.cloudfront.net/v6/charts/JKTI7WWVSCGU7TT2BYNLEN6SRLNRYAGC6YVMGREKHQQHM3OBW7JOMOORBLGCLHVYZ5W6FEBUKXXJO3PQGLLNSJCA', 'dark_url': 'https://d3o5xota0a1fcr.cloudfront.net/v6/charts/VDHM5EK2ZHHPQ4FYJLAG7FGHYIWUF2B3GNTMWIXN7DMLIJMYYYW4NDTONCZNLFWHHYYV7PTYS6UE5QMTXXIH2CMQ'}",0,,Mexico City,Mexico,False,False,False,2023-04-21T17:25:56Z,2023-04-21T17:25:57Z,4.0,"{'id': 's34200435', 'polyline': 'kyauBlxr{Q?YMGm@CsAOaE{@eBWcBOQLC\\RTb@HxCZt@LdAJxA\\RBhB@FO', 'resource_state': 3}",17616,318,0,"{'pr_elapsed_time': None, 'pr_date': None, 'pr_visibility': None, 'pr_activity_id': None, 'pr_activity_visibility': None, 'effort_count': 0}","{'kom': '2:28', 'qom': '2:46', 'overall': '2:28', 'destination': {'href': 'strava://segments/34200435/leaderboard', 'type': 'overall', 'name': 'All-Time'}}","{'athlete_id': 154684738, 'title': 'Alan Josué Vázquez', 'profile': 'https://dgalywyr863hv.cloudfront.net/pictures/athletes/154684738/34773732/3/large.jpg', 'effort_description': '363 efforts in the last 90 days', 'effort_count': '363', 'effort_counts': {'overall': '363 efforts', 'female': '79 efforts'}, 'destination': 'strava://segments/34200435/local_legend?categories%5B%5D=overall'}"
29324246,3,Av del Pino | Av Puebla - Av Valle de los Reyes,Run,1205.4,-0.3,1.5,2236.2,2232.2,"[19.359303, -98.982961]","[19.369871, -98.980404]",https://d3o5xota0a1fcr.cloudfront.net/v6/charts/57IUTAROT2SXE7YP4LPWWBMPS4UX63WP4SOQS2UNU5YFOFFXXIBFW4PTZYHL2SIJ3YRVGMPGDXH6URCFF7BYE7VY,"{'light_url': 'https://d3o5xota0a1fcr.cloudfront.net/v6/charts/57IUTAROT2SXE7YP4LPWWBMPS4UX63WP4SOQS2UNU5YFOFFXXIBFW4PTZYHL2SIJ3YRVGMPGDXH6URCFF7BYE7VY', 'dark_url': 'https://d3o5xota0a1fcr.cloudfront.net/v6/charts/NJZJCBPYEWBI5SGYF66Y5VVMOH5I2XIQJG2DXUM3A3YXHJK6E5UNMW4MNVIH3SR6IN7SQ4NTFVI7IHETBTL2CHB5'}",0,Los Reyes Acaquilpan,Estado de México,Mexico,False,False,False,2021-07-30T19:12:29Z,2021-07-30T19:12:30Z,0.0,"{'id': 's29324246', 'polyline': 'sbduBprc{Qe@GsCg@mAMe@KmAGe@ImAWg@Ec@KiAO_@KaBYW@c@Oc@IeDe@sBUeCa@kAMsBe@e@Iq@A]GUKsAMoBc@}Dk@kB[', 'resource_state': 3}",191,15,0,"{'pr_elapsed_time': None, 'pr_date': None, 'pr_visibility': None, 'pr_activity_id': None, 'pr_activity_visibility': None, 'effort_count': 0}","{'kom': '4:57', 'qom': '5:48', 'overall': '4:57', 'destination': {'href': 'strava://segments/29324246/leaderboard', 'type': 'overall', 'name': 'All-Time'}}","{'athlete_id': 71884820, 'title': 'Eduardo Rivera', 'profile': 'https://dgalywyr863hv.cloudfront.net/pictures/athletes/71884820/19442414/4/large.jpg', 'effort_description': '4 efforts in the last 90 days', 'effort_count': '4', 'effort_counts': {'overall': '4 efforts', 'female': '1 effort'}, 'destination': 'strava://segments/29324246/local_legend?categories%5B%5D=overall'}"
29242277,3,Andres Molina | Panti - Lerma,Run,354.1,0.1,0.4,2233.9,2233.4,"[19.369275, -98.969031]","[19.366414, -98.970506]",https://d3o5xota0a1fcr.cloudfront.net/v6/charts/BOH6OGAHEAFUO33Z2Q3JG2IEWYFKU7WUSKMWZAKX6L7RBVQQHDRVUTKQ24IRJVHORWGBHANR6V7DN4UGKRCTZCQ=,"{'light_url': 'https://d3o5xota0a1fcr.cloudfront.net/v6/charts/BOH6OGAHEAFUO33Z2Q3JG2IEWYFKU7WUSKMWZAKX6L7RBVQQHDRVUTKQ24IRJVHORWGBHANR6V7DN4UGKRCTZCQ=', 'dark_url': 'https://d3o5xota0a1fcr.cloudfront.net/v6/charts/3BIY645ULVUVDM3PVGW6KBDRJJR7JNFZIKOFQ42V7I4HNKSCZYFTRW26OTPN4GCTFK577M7LN3C74WHSPY5MSSA='}",0,Los Reyes Acaquilpan,Estado de México,Mexico,False,False,False,2021-07-23T18:02:00Z,2021-07-23T18:02:01Z,0.0,"{'id': 's29242277', 'polyline': '}`fuBn{`{QNHbA`@RL|@b@|@X\\RbA^\\V`@Pt@X~Bt@', 'resource_state': 3}",1027,48,0,"{'pr_elapsed_time': None, 'pr_date': None, 'pr_visibility': None, 'pr_activity_id': None, 'pr_activity_visibility': None, 'effort_count': 0}","{'kom': '56s', 'qom': '1:57', 'overall': '56s', 'destination': {'href': 'strava://segments/29242277/leaderboard', 'type': 'overall', 'name': 'All-Time'}}","{'athlete_id': 71884820, 'title': 'Eduardo Rivera', 'profile': 'https://dgalywyr863hv.cloudfront.net/pictures/athletes/71884820/19442414/4/large.jpg', 'effort_description': '30 efforts in the last 90 days', 'effort_count': '30', 'effort_counts': {'overall': '30 efforts', 'female': None}, 'destination': 'strava://segments/29242277/local_legend?categories%5B%5D=overall'}"
29300495,3,Loma Bonita | Ote 1 - Av Floresta,Run,373.0,0.8,1.8,2235.2,2232.4,"[19.37359, -98.985962]","[19.371991, -98.982859]",https://d3o5xota0a1fcr.cloudfront.net/v6/charts/6JDMTOOB7VXO2A53QWE2PYM7WGE2KWLP7BWU62OBARP25FTLWJE4KQIVFG4HWAFLECMPUHDKC6QAP32YWEPFOAZS,"{'light_url': 'https://d3o5xota0a1fcr.cloudfront.net/v6/charts/6JDMTOOB7VXO2A53QWE2PYM7WGE2KWLP7BWU62OBARP25FTLWJE4KQIVFG4HWAFLECMPUHDKC6QAP32YWEPFOAZS', 'dark_url': 'https://d3o5xota0a1fcr.cloudfront.net/v6/charts/XHZ2WWE6YCXHJJPAAAUDSNGTRSRYY3QSQSUAZU75JZF44KFMBRI7KDYVPHLA32XCYLTRGTCJAF5O7MMKTBMHNIKQ'}",0,Nezahualcóyotl,Estado de México,Mexico,False,False,False,2021-07-28T16:50:21Z,2021-07-28T16:50:22Z,2.8,"{'id': 's29300495', 'polyline': '}{fuBhed{QF[z@_CpAwC\\Y`AkCf@iA`@iA', 'resource_state': 3}",617,18,0,"{'pr_elapsed_time': None, 'pr_date': None, 'pr_visibility': None, 'pr_activity_id': None, 'pr_activity_visibility': None, 'effort_count': 0}","{'kom': '1:29', 'qom': '2:20', 'overall': '1:29', 'destination': {'href': 'strava://segments/29300495/leaderboard', 'type': 'overall', 'name': 'All-Time'}}","{'athlete_id': 164423554, 'title': 'Alfredo Cruz', 'profile': 'https://lh3.googleusercontent.com/a/ACg8ocLbXFC248-H1H3-0uuEs-od-cQoaIrIJPU365LKhAa8djRrHQ=s96-c', 'effort_description': '22 efforts in the last 90 days', 'effort_count': '22', 'effort_counts': {'overall': '22 efforts', 'female': '3 efforts'}, 'destination': 'strava://segments/29300495/local_legend?categories%5B%5D=overall'}"
29324196,3,Av Puebla | Torres - Simón Bolivar,Run,1141.1,-0.1,4.5,2243.0,2239.6,"[19.358381, -98.968899]","[19.358839, -98.979515]",https://d3o5xota0a1fcr.cloudfront.net/v6/charts/RE4HPR4JD73ZNJZCWOCINIXF24KQYXP4HZ4E67KE3S7ZSENPVDNE4SLIFDYEKXMGTLFSYI7WDHBRR7Z3WJPZCUI=,"{'light_url': 'https://d3o5xota0a1fcr.cloudfront.net/v6/charts/RE4HPR4JD73ZNJZCWOCINIXF24KQYXP4HZ4E67KE3S7ZSENPVDNE4SLIFDYEKXMGTLFSYI7WDHBRR7Z3WJPZCUI=', 'dark_url': 'https://d3o5xota0a1fcr.cloudfront.net/v6/charts/2ODAOAWXO2GBPV2A5F5GM5PECMLC7IOKUS3GTQ7E2CQ6SHBSUWMTPH7IXCXQHDZX3HLAORCGI2ZR6MPJTWZKMDA='}",0,Los Reyes Acaquilpan,Estado de México,Mexico,False,False,False,2021-07-30T19:08:33Z,2021-07-30T19:08:34Z,2.4,"{'id': 's29324196', 'polyline': '{|cuBrz`{Qw@pCSfA[fAu@~De@~EC|@QpAAf@A|BZ|DFlARtCLtDLnAJh@Nb@VdE@hAElA', 'resource_state': 3}",418,57,0,"{'pr_elapsed_time': None, 'pr_date': None, 'pr_visibility': None, 'pr_activity_id': None, 'pr_activity_visibility': None, 'effort_count': 0}","{'kom': '3:27', 'qom': '4:21', 'overall': '3:27', 'destination': {'href': 'strava://segments/29324196/leaderboard', 'type': 'overall', 'name': 'All-Time'}}","{'athlete_id': 41318506, 'title': 'roman romero', 'profile': 'avatar/athlete/large.png', 'effort_description': '4 efforts in the last 90 days', 'effort_count': '4', 'effort_counts': {'overall': '4 efforts', 'female': '2 efforts'}, 'destination': 'strava://segments/29324196/local_legend?categories%5B%5D=overall'}"
29324461,3,Av del Pino | Av Valle de los Reyes - Av Puebla,Run,1209.8,0.3,1.5,2236.3,2232.2,"[19.369857, -98.980349]","[19.359255, -98.982963]",https://d3o5xota0a1fcr.cloudfront.net/v6/charts/B5AZCMZBMTHT4IQ3NDGDUYXAQJYZ6OZMQR2M2U7WGXGUPKCRWUHYC2VOM2IXLV75AZFOUH53WI5EUBZWYNA35BVD,"{'light_url': 'https://d3o5xota0a1fcr.cloudfront.net/v6/charts/B5AZCMZBMTHT4IQ3NDGDUYXAQJYZ6OZMQR2M2U7WGXGUPKCRWUHYC2VOM2IXLV75AZFOUH53WI5EUBZWYNA35BVD', 'dark_url': 'https://d3o5xota0a1fcr.cloudfront.net/v6/charts/YRQGRFA2IDCF2YMQURIP44E4SHXU5HHUG6K5EVWJOFFGCWXQYWEBU5JR3M72KE7D3HM5EFD26AZKWOVXBM5DXU3M'}",0,Los Reyes Acaquilpan,Estado de México,Mexico,False,False,False,2021-07-30T19:38:33Z,2021-07-30T19:38:33Z,4.1,"{'id': 's29324461', 'polyline': 'qdfuBdbc{QlBf@jAJlB`@jALlB\\lBTnBXvDr@f@DjAVbFj@nBf@f@?`@LfAPfALhAVf@DlB\\f@BnB\\rBVb@J\\B', 'resource_state': 3}",439,17,0,"{'pr_elapsed_time': None, 'pr_date': None, 'pr_visibility': None, 'pr_activity_id': None, 'pr_activity_visibility': None, 'effort_count': 0}","{'kom': '4:53', 'qom': '6:01', 'overall': '4:53', 'destination': {'href': 'strava://segments/29324461/leaderboard', 'type': 'overall', 'name': 'All-Time'}}","{'athlete_id': 164423554, 'title': 'Alfredo Cruz', 'profile': 'https://lh3.googleusercontent.com/a/ACg8ocLbXFC248-H1H3-0uuEs-od-cQoaIrIJPU365LKhAa8djRrHQ=s96-c', 'effort_description': '6 efforts in the last 90 days', 'effort_count': '6', 'effort_counts': {'overall': '6 efforts', 'female': None}, 'destination': 'strava://segments/29324461/local_legend?categories%5B%5D=overall'}"
29242387,3,Av Lerma | Calle 9 - Av Valle de los Reyes,Run,495.1,0.0,1.2,2233.0,2232.1,"[19.368143, -98.975159]","[19.370058, -98.979395]",https://d3o5xota0a1fcr.cloudfront.net/v6/charts/MVNF4TN5GPXTF5BLKQ3BKPUTEKJLSMHEXTDTNOXQ74MG5XS6Z5EVFEMPQQOW4NI5E6FSXMQHDMUDASH3ZYTV2AVJ,"{'light_url': 'https://d3o5xota0a1fcr.cloudfront.net/v6/charts/MVNF4TN5GPXTF5BLKQ3BKPUTEKJLSMHEXTDTNOXQ74MG5XS6Z5EVFEMPQQOW4NI5E6FSXMQHDMUDASH3ZYTV2AVJ', 'dark_url': 'https://d3o5xota0a1fcr.cloudfront.net/v6/charts/IZNJHPWOPVLEIW5VTFCAAS67QDWOJF27DSXFKTXPY2H36CG7HIUZW2H2CE4KWXUNQMCTAHKSQGBXEL6EQOAWFOQG'}",0,Los Reyes Acaquilpan,Estado de México,Mexico,False,False,False,2021-07-23T18:13:34Z,2021-07-23T18:13:35Z,0.0,"{'id': 's29242387', 'polyline': '{yeuBvab{Qe@xAOVk@hBUz@e@fAU\\m@nBIb@U`@u@lBKf@Mb@S`@W~@', 'resource_state': 3}",451,24,0,"{'pr_elapsed_time': None, 'pr_date': None, 'pr_visibility': None, 'pr_activity_id': None, 'pr_activity_visibility': None, 'effort_count': 0}","{'kom': '1:24', 'qom': '3:04', 'overall': '1:24', 'destination': {'href': 'strava://segments/29242387/leaderboard', 'type': 'overall', 'name': 'All-Time'}}","{'athlete_id': 75230690, 'title': 'Benjamín Zarate', 'profile': 'https://dgalywyr863hv.cloudfront.net/pictures/athletes/75230690/18252680/9/large.jpg', 'effort_description': '5 efforts in the last 90 days', 'effort_count': '5', 'effort_counts': {'overall': '5 efforts', 'female': None}, 'destination': 'strava://segments/29242387/local_legend?categories%5B%5D=overall'}"
29324310,3,Andres Molina | Av Texcoco - Lerma,Run,681.1,-0.5,0.2,2237.2,2233.8,"[19.360683, -98.97354]","[19.366264, -98.970868]",https://d3o5xota0a1fcr.cloudfront.net/v6/charts/HHJ64GGHDCPWHD55FSQ3FGCMPKMN5BCXNOHXNLLUQO4TW3QZSPGRANP5ZXNQT6XGV54WNMFRGS5X624XWAELZLY=,"{'light_url': 'https://d3o5xota0a1fcr.cloudfront.net/v6/charts/HHJ64GGHDCPWHD55FSQ3FGCMPKMN5BCXNOHXNLLUQO4TW3QZSPGRANP5ZXNQT6XGV54WNMFRGS5X624XWAELZLY=', 'dark_url': 'https://d3o5xota0a1fcr.cloudfront.net/v6/charts/CKFHWHJHYPZWWTYNKOHDHZSEEKXHQOMR5WXOOZ3M7K46EAU5OHYUHO3S7XBEJGGF5ADACQIQTPIVYB5MAWRGSDQ='}",0,Los Reyes Acaquilpan,Estado de México,Mexico,False,False,False,2021-07-30T19:20:41Z,2021-07-30T19:20:41Z,0.0,"{'id': 's29324310', 'polyline': 'gkduBrwa{Qc@E}@c@a@Ia@O_@Wc@Sc@KqAk@uEgB_@SoBq@c@SkBk@y@_@e@Ge@Ke@QyAy@', 'resource_state': 3}",547,41,0,"{'pr_elapsed_time': None, 'pr_date': None, 'pr_visibility': None, 'pr_activity_id': None, 'pr_activity_visibility': None, 'effort_count': 0}","{'kom': '1:59', 'qom': '3:31', 'overall': '1:59', 'destination': {'href': 'strava://segments/29324310/leaderboard', 'type': 'overall', 'name': 'All-Time'}}","{'athlete_id': 71884820, 'title': 'Eduardo Rivera', 'profile': 'https://dgalywyr863hv.cloudfront.net/pictures/athletes/71884820/19442414/4/large.jpg', 'effort_description': '30 efforts in the last 90 days', 'effort_count': '30', 'effort_counts': {'overall': '30 efforts', 'female': None}, 'destination': 'strava://segments/29324310/local_legend?categories%5B%5D=overall'}"
29242486,3,Loma Bonita | Av Floresta - Ote 1,Run,354.2,-0.8,0.4,2235.6,2232.5,"[19.371819, -98.983028]","[19.373334, -98.985986]",https://d3o5xota0a1fcr.cloudfront.net/v6/charts/7UXHZMC5CMB7GBJYOCP5DZO6TM52PL3CYM7TWNI4ZQSWK7TJZOCO2PEOW2JSQFJRPRKFX7G4SLZRK2UD74YUE6A=,"{'light_url': 'https://d3o5xota0a1fcr.cloudfront.net/v6/charts/7UXHZMC5CMB7GBJYOCP5DZO6TM52PL3CYM7TWNI4ZQSWK7TJZOCO2PEOW2JSQFJRPRKFX7G4SLZRK2UD74YUE6A=', 'dark_url': 'https://d3o5xota0a1fcr.cloudfront.net/v6/charts/Z2ZWKUCXMTFGAKHUJESNWEJDHK4KIG47RDGQEQWC4CFA4HHAQ6S5QJHFFEVVOP75DFT4NBEAXP3MRWPK5YFLV2A='}",0,Nezahualcóyotl,Estado de México,Mexico,False,False,False,2021-07-23T18:26:12Z,2021-07-23T18:26:12Z,0.0,"{'id': 's29242486', 'polyline': 'ypfuB|rc{Qc@dAoApCeArCW^k@vAU`@[hA', 'resource_state': 3}",532,22,0,"{'pr_elapsed_time': None, 'pr_date': None, 'pr_visibility': None, 'pr_activity_id': None, 'pr_activity_visibility': None, 'effort_count': 0}","{'kom': '54s', 'qom': '2:04', 'overall': '54s', 'destination': {'href': 'strava://segments/29242486/leaderboard', 'type': 'overall', 'name': 'All-Time'}}","{'athlete_id': 164423554, 'title': 'Alfredo Cruz', 'profile': 'https://lh3.googleusercontent.com/a/ACg8ocLbXFC248-H1H3-0uuEs-od-cQoaIrIJPU365LKhAa8djRrHQ=s96-c', 'effort_description': '16 efforts in the last 90 days', 'effort_count': '16', 'effort_counts': {'overall': '16 efforts', 'female': '2 efforts'}, 'destination': 'strava://segments/29242486/local_legend?categories%5B%5D=overall'}"
29300588,3,Av Lerma | Calle 9 - Andres Molina,Run,472.1,0.2,1.1,2234.2,2233.1,"[19.368211, -98.974975]","[19.366426, -98.970899]",https://d3o5xota0a1fcr.cloudfront.net/v6/charts/SL73Y7NFDAGVGG6LTUQQTWF7VCEO5PIIBLHYCMRFTDYW5PZDTPMIDTQSRCGIAGX3MRMGON2ZYTCJBHSPU5QN2SQ=,"{'light_url': 'https://d3o5xota0a1fcr.cloudfront.net/v6/charts/SL73Y7NFDAGVGG6LTUQQTWF7VCEO5PIIBLHYCMRFTDYW5PZDTPMIDTQSRCGIAGX3MRMGON2ZYTCJBHSPU5QN2SQ=', 'dark_url': 'https://d3o5xota0a1fcr.cloudfront.net/v6/charts/IJ2H4AVG75ELRBS447EWFAORDCHSVZ76UEYCCLDW77ZTJYOATPMAKICMQRPI7Z6EJMVRLTMIU5OCBXJGUQHRHBY='}",0,Los Reyes Acaquilpan,Estado de México,Mexico,False,False,False,2021-07-28T16:57:30Z,2021-07-28T16:57:30Z,0.0,"{'id': 's29300588', 'polyline': 'izeuBr`b{QPs@`@gAHi@HK|@cBlA}DJ]Tc@x@uCb@mAPu@', 'resource_state': 3}",221,29,0,"{'pr_elapsed_time': None, 'pr_date': None, 'pr_visibility': None, 'pr_activity_id': None, 'pr_activity_visibility': None, 'effort_count': 0}","{'kom': '1:21', 'qom': '2:27', 'overall': '1:21', 'destination': {'href': 'strava://segments/29300588/leaderboard', 'type': 'overall', 'name': 'All-Time'}}","{'athlete_id': 165181905, 'title': 'Humberto Gil', 'profile': 'https://dgalywyr863hv.cloudfront.net/pictures/athletes/165181905/36818894/1/large.jpg', 'effort_description': '7 efforts in the last 90 days', 'effort_count': '7', 'effort_counts': {'overall': '7 efforts', 'female': '2 efforts'}, 'destination': 'strava://segments/29300588/local_legend?categories%5B%5D=overall'}"
29324217,3,Lateral Prk Fco Villa | B,Run,338.4,-1.4,0.0,2241.4,2236.5,"[19.358879, -98.979629]","[19.359187, -98.982824]",https://d3o5xota0a1fcr.cloudfront.net/v6/charts/LZA37ELX4GU25ZILC7SB6AVDVNIFHBZ7ER64PFLUMI4COYHP7UW7CFX6BNYFX76JONFGUPOVTGXI7WEWGU2H6OY=,"{'light_url': 'https://d3o5xota0a1fcr.cloudfront.net/v6/charts/LZA37ELX4GU25ZILC7SB6AVDVNIFHBZ7ER64PFLUMI4COYHP7UW7CFX6BNYFX76JONFGUPOVTGXI7WEWGU2H6OY=', 'dark_url': 'https://d3o5xota0a1fcr.cloudfront.net/v6/charts/4S37GQGDIV7YLN4CB5YGERMNU5ONQSICOOA3LUZYCIWBCOQYDQ3GEVITPN6NKJFH7HVUP45WGVH6BXELGBL7WNY='}",0,Los Reyes Acaquilpan,Estado de México,Mexico,False,False,False,2021-07-30T19:10:22Z,2021-07-30T19:10:23Z,0.0,"{'id': 's29324217', 'polyline': '}_duBt}b{QGnAY~DMhGMdB', 'resource_state': 3}",703,69,0,"{'pr_elapsed_time': None, 'pr_date': None, 'pr_visibility': None, 'pr_activity_id': None, 'pr_activity_visibility': None, 'effort_count': 0}","{'kom': '1:13', 'qom': '49s', 'overall': '49s', 'destination': {'href': 'strava://segments/29324217/leaderboard', 'type': 'overall', 'name': 'All-Time'}}","{'athlete_id': 102229184, 'title': 'Marcela Lopez', 'profile': 'https://lh3.googleusercontent.com/a/AATXAJz6sYUL-gZDBcOqfmJZ00EVj0Ce4kAS28MxNR9q=s96-c', 'effort_description': '28 efforts in the last 90 days', 'effort_count': '28', 'effort_counts': {'overall': '28 efforts', 'female': '28 efforts'}, 'destination': 'strava://segments/29324217/local_legend?categories%5B%5D=overall'}"
