id,resource_state,name,climb_category,climb_category_desc,avg_grade,start_latlng,end_latlng,elev_difference,distance,points,starred,elevation_profile,local_legend_enabled,classification
37551375,2,Parque Portal Churubusco,0.0,NC,0.2,"[19.368072, -99.120456]","[19.368144, -99.120508]",3.2,345.0,myeuBzm~{QMpB@fAMtB?LDD@SE[?}@Bg@Hq@BiAA_@EG,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/RZ7XTIAVZEVV2PFDAROJOXEN5YFH5FJA35CB37ROQOQQUI2I3YMCCM7SEQBPMJST3BPSSICE34OYBOQEN4R5IOY=,True,park
33360437,2,"7,8km †",0.0,NC,-0.0,"[19.352152, -99.129908]","[19.351296, -99.124349]",5.8,7809.4,}ubuB|h`|QVKNMjAiAz@kARa@H[VmBHoBGgFBqBCkABgBAsADmB@oE@}@EcB@aABuAHw@N}@LYR]@GC?c@DMHc@tAKx@Az@?hDEnAAnBE`A?n@ErADdIEhBIzB@fAA\@z@Ej@_@fAe@v@[n@QVMT_AlACLFLHDJ?b@KtAqA`@e@h@gANm@N_ADs@@qAAk@LkDGcAAuADkBE}ABwBAyCHgBAs@@uABa@AoABe@HiAVaAPc@AGGAa@BGDOXSn@Kj@Gp@E`A@jAC`@@vAKpC?dADn@GfAB`@EbCBxCI`EDb@EnDKdAOn@Yf@_@d@OZ{AhBGZHLNFXIt@m@fAeA^u@Vq@RaAH}@?oAFwEEyCFeCCu@BcGAm@FoCAwABiAAy@FqAR_AJ_@LY?IEC]@IBUb@WlAKt@Eh@BrBGvCBdBGrABZChABj@IxBA~CCZA`FDlAAv@CZOv@EHG`@KX_@r@y@nAkAnACFHJNFJ?ZG`BaBb@o@h@kAX}ABc@FgDCsBD}CA}@DwBASCqADuA?a@Dy@@cACYDsAEiBFs@H{CLs@\cAAGC?gAFGDSb@IZIp@Ed@A~A@vBERUh@Nn@Al@?~@BZ?nC,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/BKNWD5L53UNAZQM4BHMTBXZCZYO72NXUPWHDWA6WZXP5BICLVGKFHGEFPZZVQH2BB7F4ZTTIOP7MWX6EDZGVQOA=,True,other
20573182,2,la polvosa ,0.0,NC,0.4,"[19.348161, -99.091792]","[19.347461, -99.092402]",17.6,2064.8,_}auBvzx{Qf@t@hA`Af@|@NPj@\ZVt@\b@FTTVt@NTr@j@p@d@l@Zx@^VFTNXHp@b@d@J`@Bx@At@Jx@R\BXCh@Nf@Dr@@VD^JZRVJr@JH?JGf@i@HCbBJ\LgB[WGWY_@SSS}Ac@[Ca@KOCQ@y@HmACm@F[PU?y@Ik@Yi@Ci@Qo@ESM{@[YQIIKU[[}@{BUUa@G[DWC_@QUWqB_BkAo@aAu@QGABb@b@ZLv@h@RZ,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/TKD4JOGYRHBXTMPX7SDCWTIELCCMOX7KGK5AYYKONUCAB2I2NVBSEWEGF72IG2LLX7Y7FTHOX7QHNJCGFFMYMBKP,True,other
4542539,2,Fuentes Climb,0.0,NC,5.7,"[19.346459, -99.097555]","[19.347548, -99.092128]",44.6,784.2,irauBv~y{QS[M]QQYOaA_@[SGKCQ?m@La@@u@JUPUJe@?IKe@MWWK[QOESAg@]]YMWMq@K_@Wa@Wo@MoAWu@CUAOJYl@w@FCd@G`@W^WN_@HGZJ,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/4XGISAX66LGPZIEJO6NFSINLEERRJ2UHVGG2KHEJPK5Z3TAG5TAWJ4FCG5UI5HO6XAGYWYXWO7DEBKH2J6FDSQY=,True,other
4542538,2,Fuentes Climb,0.0,NC,6.1,"[19.35442, -99.090604]","[19.347505, -99.0922]",60.4,995.7,cdcuBhsx{QVHL?vB^`@Ap@J`@LpBKNBd@NRNNRPJTZNVTp@@LZn@HBPED@DT^r@j@h@NRTPLV`@Zj@Vv@BVIJOHm@FMV{@^u@FKdBiAr@Qr@GV@JD|AnA`@VDA,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/H6MNLJUXPITT5FC3X2UIHVCJ2C5XCI5B6FT3MZKOYU7TS5EZINSX23H6UE3DSRZTVCYBLH46M4IHBZABQM67UYJC,True,other
22271116,2,Vuelta 400m,0.0,NC,-0.7,"[19.367462, -99.073247]","[19.367805, -99.072673]",4.6,401.9,sueuBxfu{QJKLi@r@cB`@q@Zy@Ve@BMCI}Aa@_AdBi@tA_@v@,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/F3KQ4B3H7CRCFUODM5LOMXMRNE53GB5YCZZGZUJZT6MBMEYVRPVN4W77GMBVOOFBCMPF7HZLZH4S3673SIQ75XM3,True,other
37343603,2,"Circuito Corto, puestos a museo  (TGrana2)",0.0,NC,0.3,"[19.349469, -99.091068]","[19.34828, -99.091741]",81.0,3824.1,cebuBdvx{Q@g@PuAFQRUJYBa@Ia@?SBQNK^MVYTk@@]C]?SS_@OKYEYKQKY[CG@YHYPa@V_@ZYlAm@~@q@HKFYv@aAPa@X[bAu@TE^PDLLJHLABf@d@R\HXHNRRh@J^NFEAUHU|AcCn@]LMRUL[j@o@VUZE~@JZJNZVZAJEH@RRj@LT@FF@BFH@^GX?RE\?PDFJARHF@LDB@LB@DLLFDD@NJVL?LHJ?b@JX?|@Xd@FNDTBZPn@T~Ax@jAd@V\R~@DZA\Up@GD]t@AJ@NCPQZCT|@Th@Ab@@bALj@RRPPRN^PhAY~AAZ?h@iAXUJm@RKPDVIDAFATDF?HCVGNKLSx@OVUNM@SHGL@^Uf@A`@GTDRb@VRn@?LGXYh@Ct@G`@IV@J_@De@Km@Ec@I]Oo@Oc@WGG]IQMy@UIEcBEaABKCa@FKDGHKBIEQAY@II]F{@HWQ]A[OWESAKIs@Em@i@YKUOIAwAeAIKS}@EIgAWuA}@k@s@O_@CQk@Wa@a@s@c@OGAIDG,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/VN5LRX6D5GX4LIVSRWTPU5VXQEQ32M5HPQFIOTLFQV6ISHE73GEN2P4KP2XFFZ35KA5HAPEKYI2Q26HQIM2LDUEV,True,other
35631101,2,"Star Hill ""Circuit""",0.0,NC,0.0,"[19.345318, -99.094307]","[19.345359, -99.094263]",40.7,1555.0,ekauBljy{QEPORWJYHKDIPA`@Ph@Fn@El@ELOVCVQb@Mh@Ap@Oz@g@j@Wf@EL@HERIXIDKAOWK]Yg@c@]eAc@SQCWDSDo@Nm@RWTc@@SEWQ_@}@y@[SkAa@KIOWOa@UeAQc@EUIk@Ka@Go@Si@?OHM|@k@l@Of@GJKHONQHSFGFADBZZd@`ANRZX`@Z\Nb@Xn@XVPNp@LV~AdAv@\,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/USVWSDWZYHTR4AMCM7INCPOL4A3VWQDMLJYE45AUTOEHJR7R4EK7D2EA3GKJNISMJHFUXGG6RHUPOOQLAOSSGVA=,True,other
22271118,2,Vuelta 500m,0.0,NC,0.2,"[19.367462, -99.073247]","[19.367638, -99.073231]",4.8,500.5,sueuBxfu{QJKLi@r@cB`@q@t@gB@ECIs@Qa@OG?CBENq@hAm@|AmAdC?FJFbAP,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/KWPMCUAV3HSD56CXBE5BUJDK5JPJAB32ZZ4ZVI2JIZHXGTNALKVOG62GFNA2SHJ54ZRZWODI7WNFR7374MPLOL6M,True,other
22271134,2,1000m,0.0,NC,0.1,"[19.367462, -99.073247]","[19.367804, -99.073183]",4.8,1003.4,sueuBxfu{QJKLi@r@cB`@q@t@gB@ECIs@Q[MMACBENq@hAm@|AmAdC?FJF`@F~@RJCBGT{@Vq@jBeECMQ?[QG?YOM@IHWn@u@|AKX{@nBM^ADDH`@F,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/VAHLBJAKWLMEL5HIKE2Z5HQHAJBXWDF3BXPPMO2HGL4HJKZUVWTDA65FBWWYOHUHXCBI5KRDNJKV63S3WEQRIKT2,True,other
30280675,2,Ovalo Peri-Oriente,0.0,NC,0.0,"[19.351619, -99.059613]","[19.351692, -99.059562]",4.7,2655.1,qrbuBrqr{QqDi@yC]wFkA_DUwBe@iDa@}AWiAI_BA]CeHeAiEi@qAMaHWz@L~CZ~BLp@Hf@JzBj@ZFtBThEn@zD`@bEv@`Ed@nEr@fBDvB?fFd@j@BSE,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/74RY25Z4T3KRHH3IH2633HJRXK4OPW7D4AOY2B3HKUL27WKI4KESTFY7M5ZDZM7DU7AJSO2RGUJTDF5ZNQZX43JH,True,other
16820215,2,Vuelta Parque Cuitláhuac,0.0,NC,0.0,"[19.364718, -99.04104]","[19.364661, -99.041101]",8.8,2173.1,mdeuBn}n{Q}Ai@QCIBy@b@w@f@GLCd@ETSZULKPWVw@d@s@TKH_@rBFZ\f@FR@\G`@Sl@o@j@iAt@ST]tAc@tBWz@Ih@?TDJpAv@PRVb@Pz@NN`@DfCQzBc@~Bg@J@ND`@XX@pC[rAG`AKJKLUDKFi@HgAJs@JsAIq@c@oAA]D[RiCz@gHKo@JoA?SAEICo@QmADgBCa@Bs@Ge@M,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/ONPWNYQVFX3BUGHDMK3WICMY34XBCKMLLBRSNVJPE4SSB7CRWDERTZT75LSUAHO5CNZM5UB2BCDYKBDCADLFK4G2,True,park
33581003,2,Parque lineal GN,0.0,NC,0.0,"[19.364593, -99.056493]","[19.364796, -99.056892]",2.8,1766.8,uceuBb~q{Qq@U{@QuASgBEs@BqCf@SFo@ZwA^g@Fi@P}B`@SHsDv@_AR_Cp@mDr@[Lw@PYT@RBBb@Lb@FZCfAWtCi@bDaA~AW|Aa@zA[b@Oh@IbCi@b@Qt@If@SrAYp@A`AHvDh@,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/H5RHHPNZUM2VO2Y7N6SBMEFFLQUWLEIZWYGRNAKVXXQAEWDBC7ZIZ7NAXEWR3HRVSRH7TJE2JGDKH2PHEGFYGIYT,True,park
31676212,2,Ovalo Inverso Colonial,0.0,NC,0.0,"[19.348308, -99.057235]","[19.348036, -99.057287]",3.0,943.9,{}auBvbr{QSWGe@Am@No@Ak@DOHi@L[Dk@Jk@Dg@L]Hs@L_@Fe@Tq@D]Le@NqALa@^Ob@@NFR`@BNAd@Gd@K^_@hBOhAYbAShA@LA^MXSjAM^[jCKNE?,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/OEDOE7DKNAAEUAQXSUUKCRBI3MXOERK33LGGZZXSGF5PXAZSLE6V7UPX5B3SU2AVHUNVJDIVB344RXYGGVBTPLQ=,True,other
33580996,2,Peri a GN,0.0,NC,-0.1,"[19.347388, -99.060769]","[19.371426, -99.057886]",5.0,2811.7,cxauBxxr{Q_@OAOCC[IcBS}A[s@Ks@Sa@IoC[_AE}@Us@JO?]G[Oe@MYOgAQ]?[E_@SKCeAIqB_@oHeAo@Mc@C]Jk@CiBWqAWkDa@sC_@o@O{B]cBOo@MkA@[Iw@IoAUu@U]CkAFmBSo@Ma@CSY[Y[?IX[UOE}Be@GEGe@SKaDw@uASgBEi@@}B^q@Po@ZwA^g@Fi@P}B`@SHsDv@_AR_Cp@eARi@N,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/LW5CLHS4WVPX75ZTMJZEGQUYKXAF2KGMB4SKKXETS5WC2VZ6AVZ4S6GCNBRALJWFZBZPMWDOHY23O6OOT3K3NHFE,True,other
32033108,2,Barras - Fronton Peri Oriente,0.0,NC,-0.1,"[19.353537, -99.059209]","[19.353497, -99.059423]",4.2,1514.9,q~buB`or{Qc@KcEq@e@Gs@C_@Ko@Sc@Im@CoC_@sAEuAa@_@B]Fq@E_@Iu@IsASyAYk@AaAS[@EH@PNFlBRtB\lBRd@J~Df@p@JhBb@|ATx@HZ?r@PxCh@hD^PGDE,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/42SMCVSZJDOF3ZXBLPAJ5X44XCB2TTP4IDJJE5B3JRAMCWMOZIVV5OSAI74PFRAZZYNEZOFCL6SKIQLUSMG4NYY=,True,other
31270462,2,Ovalo de colonial,0.0,NC,-0.0,"[19.348187, -99.05715]","[19.348328, -99.057105]",5.7,896.3,c}auBdbr{QV@HG\yALeAXm@DMTwC^kBNk@b@mCRg@@OAOEKMMOEU?c@Ro@vCW|@MbA]tAUtBOx@KnBKf@?`@FP,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/SSBSJJ7VOCJJWY7WXHMUTXVMCXDUW76INEDKKE53MBSSPRJK5YIZHXWOJ4GAR4QECR6MQL4WQOEWMUAASV5MSRJX,True,other
31425153,2,Colonial Completo,0.0,NC,-0.0,"[19.347625, -99.056559]","[19.347918, -99.056701]",3.4,1797.3,syauBn~q{QPF|@DNHb@Hf@DzCd@rAZt@DpB^dAJ`BVJAEE{AIo@Ii@AKCg@Se@GE?g@I{@CuB]sAO}A[k@Gk@Ke@OCK@Mf@iCR{@JcAPs@BSf@yCRy@Hg@?KO]SG[?MHKXGbAGVWhAM`A[rAEf@SlAU`AOjAMlC?DLf@XBPOHy@F[,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/WCTTUL3RCKGIZB6KR3GMOD3SFTE646MANWHIE7X22FPBOV5MHFITMSBOAAZCPVW7KNHENI4ONZXMYJGC2DPO2YXX,True,other
19539228,2,5 Vueltas Parque Cuitláhuac,0.0,NC,0.0,"[19.364754, -99.041007]","[19.364673, -99.041105]",10.4,10915.7,udeuBh}n{QeBi@K@m@Vs@`@YRCJ?b@CTe@n@cA|@]Nm@NMJg@tBANFR`@v@BLAXMp@OXyB`BQRa@nBs@jCGb@A`@FNx@f@b@\\d@Np@JPRNPBJ?`AQxAQvBg@nAQVGXBb@ZJBJ?jBWrDYZOPWNmBPkCCWc@wAE_@`@sEV_B^}C?UKm@D{AIIs@SkG@QCs@Y}@g@YCUHaBz@KTCj@KTaBbBeAZIDGHc@zBBJb@bAFXQfAEJMNe@^kAv@QR_ArDa@dBEZ@VNR`An@XVT`@Tr@DHNHJBP?dC[hEu@t@UL@JDd@^X?pAU`CQbAMVKLKDKDS?k@DaATmB@YI]e@uAC[HeAd@aEP}@Jy@HqAG_@?QLm@Bc@?OMMc@KWC_CHaCAu@UoAm@WGM@q@\aAn@EHAn@GNa@h@u@v@OHiAXMJe@rBBR\p@J\?LGf@M^QTcCvB}AtGC^?RDJFFbAj@VRXb@Xz@VRNB~F{@xAUj@OR@d@ZPB`CW`D[ZIT[FYBiATyCASGW_@oAAKVgD|@qH?KEm@DkAA[KKq@O{@DuAC{B?SGgBy@SGSDmBfAGH?f@GTSXgAjA[R{@PSL_@vB@JXn@Nh@?RKl@MVML_ClBEHaAnDYbBAl@HNlAr@RPXh@Pv@PNTDTA~@Ob@CpAWt@IdCk@VBf@XZB~AMzDc@PGRWDKDcAFc@?c@VmBCQk@gBAM?SFa@PkDZiBPcBHg@?[Ge@NiAAQKKi@QmAHe@?_DEiAa@q@_@WIODoBbAEL?l@AJKNaBzAOH}@VIDGHc@vBBP^v@FX?JKn@OZcCrBKNuApGEX@ZJLl@^n@f@NZV~@DHLHZD|BUbGiAPBn@\Z?n@IzBQrAOf@KVWHSRcBTiC?SGWa@}@IUAMFi@TuANuADw@\kCHcAGu@LuAAOCGMIo@KMAeAHiD?]CWM,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/YS2SOC2RNCB23EY4WRXEMDZY3FETIHWXTRFTWSRCJFQGVEWRERRG46QDSZSKN6LUDH3S4ZLRR2NZHGQTYHNHVAY=,True,park
34200435,2,Circuito Mercado Consti,0.0,NC,0.0,"[19.34758, -99.060701]","[19.347608, -99.060689]",4.0,675.9,kyauBlxr{Q?YMGm@CsAOaE{@eBWcBOQLC\RTb@HxCZt@LdAJxA\RBhB@FO,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/ETNHBIQYIQOLOBB5FDTT66O554KVDDER7PIMQ3MFKCN75GDKWAILNBHJAMVIX7CPLDWDSVXOMOO3T7IOGQ2VMGA=,True,other
29324246,2,Av del Pino | Av Puebla - Av Valle de los Reyes,0.0,NC,-0.3,"[19.359303, -98.982961]","[19.369871, -98.980404]",4.0,1205.4,sbduBprc{Qe@GsCg@mAMe@KmAGe@ImAWg@Ec@KiAO_@KaBYW@c@Oc@IeDe@sBUeCa@kAMsBe@e@Iq@A]GUKsAMoBc@}Dk@kB[,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/57IUTAROT2SXE7YP4LPWWBMPS4UX63WP4SOQS2UNU5YFOFFXXIBFW4PTZYHL2SIJ3YRVGMPGDXH6URCFF7BYE7VY,True,other
29242277,2,Andres Molina | Panti - Lerma,0.0,NC,0.1,"[19.369275, -98.969031]","[19.366414, -98.970506]",0.5,354.1,}`fuBn{`{QNHbA`@RL|@b@|@X\RbA^\V`@Pt@X~Bt@,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/BOH6OGAHEAFUO33Z2Q3JG2IEWYFKU7WUSKMWZAKX6L7RBVQQHDRVUTKQ24IRJVHORWGBHANR6V7DN4UGKRCTZCQ=,True,other
29300495,2,Loma Bonita | Ote 1 - Av Floresta,0.0,NC,0.8,"[19.37359, -98.985962]","[19.371991, -98.982859]",2.8,373.0,}{fuBhed{QF[z@_CpAwC\Y`AkCf@iA`@iA,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/6JDMTOOB7VXO2A53QWE2PYM7WGE2KWLP7BWU62OBARP25FTLWJE4KQIVFG4HWAFLECMPUHDKC6QAP32YWEPFOAZS,True,other
29324196,2,Av Puebla | Torres - Simón Bolivar,0.0,NC,-0.1,"[19.358381, -98.968899]","[19.358839, -98.979515]",3.4,1141.1,{|cuBrz`{Qw@pCSfA[fAu@~De@~EC|@QpAAf@A|BZ|DFlARtCLtDLnAJh@Nb@VdE@hAElA,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/RE4HPR4JD73ZNJZCWOCINIXF24KQYXP4HZ4E67KE3S7ZSENPVDNE4SLIFDYEKXMGTLFSYI7WDHBRR7Z3WJPZCUI=,True,other
29324461,2,Av del Pino | Av Valle de los Reyes - Av Puebla,0.0,NC,0.3,"[19.369857, -98.980349]","[19.359255, -98.982963]",4.1,1209.8,qdfuBdbc{QlBf@jAJlB`@jALlB\lBTnBXvDr@f@DjAVbFj@nBf@f@?`@LfAPfALhAVf@DlB\f@BnB\rBVb@J\B,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/B5AZCMZBMTHT4IQ3NDGDUYXAQJYZ6OZMQR2M2U7WGXGUPKCRWUHYC2VOM2IXLV75AZFOUH53WI5EUBZWYNA35BVD,True,other
29242387,2,Av Lerma | Calle 9 - Av Valle de los Reyes,0.0,NC,0.0,"[19.368143, -98.975159]","[19.370058, -98.979395]",0.9,495.1,{yeuBvab{Qe@xAOVk@hBUz@e@fAU\m@nBIb@U`@u@lBKf@Mb@S`@W~@,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/MVNF4TN5GPXTF5BLKQ3BKPUTEKJLSMHEXTDTNOXQ74MG5XS6Z5EVFEMPQQOW4NI5E6FSXMQHDMUDASH3ZYTV2AVJ,True,other
29324310,2,Andres Molina | Av Texcoco - Lerma,0.0,NC,-0.5,"[19.360683, -98.97354]","[19.366264, -98.970868]",3.4,681.1,gkduBrwa{Qc@E}@c@a@Ia@O_@Wc@Sc@KqAk@uEgB_@SoBq@c@SkBk@y@_@e@Ge@Ke@QyAy@,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/HHJ64GGHDCPWHD55FSQ3FGCMPKMN5BCXNOHXNLLUQO4TW3QZSPGRANP5ZXNQT6XGV54WNMFRGS5X624XWAELZLY=,True,other
29242486,2,Loma Bonita | Av Floresta - Ote 1,0.0,NC,-0.8,"[19.371819, -98.983028]","[19.373334, -98.985986]",3.1,354.2,ypfuB|rc{Qc@dAoApCeArCW^k@vAU`@[hA,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/7UXHZMC5CMB7GBJYOCP5DZO6TM52PL3CYM7TWNI4ZQSWK7TJZOCO2PEOW2JSQFJRPRKFX7G4SLZRK2UD74YUE6A=,True,other
29300588,2,Av Lerma | Calle 9 - Andres Molina,0.0,NC,0.2,"[19.368211, -98.974975]","[19.366426, -98.970899]",1.1,472.1,izeuBr`b{QPs@`@gAHi@HK|@cBlA}DJ]Tc@x@uCb@mAPu@,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/SL73Y7NFDAGVGG6LTUQQTWF7VCEO5PIIBLHYCMRFTDYW5PZDTPMIDTQSRCGIAGX3MRMGON2ZYTCJBHSPU5QN2SQ=,True,other
29324217,2,Lateral Prk Fco Villa | B,0.0,NC,-1.4,"[19.358879, -98.979629]","[19.359187, -98.982824]",4.9,338.4,}_duBt}b{QGnAY~DMhGMdB,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/LZA37ELX4GU25ZILC7SB6AVDVNIFHBZ7ER64PFLUMI4COYHP7UW7CFX6BNYFX76JONFGUPOVTGXI7WEWGU2H6OY=,True,other
29370920,2,Depor Soraya | Pico 3,1.0,4,10.7,"[19.346177, -98.948849]","[19.352715, -98.943522]",98.9,922.6,qpauBh}|zQY[m@[[Sc@SeCgBc@QwBwA[MmAu@kA}@a@Q{@s@eAcAaAu@k@i@]W[YEIIEw@u@W[sAmAs@w@}@o@W[W_@KEM@,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/GI3VJDGPVSZJCTV7VBSGVFIUJLLUEII2NN24NI335UHLLX5XIK4WQ4CBVFDR3PSVCVM3775KD23NFA2WNHDUJVQ=,True,other
29323766,2,Torres | Cuauhtémoc - Panti,0.0,NC,0.2,"[19.366295, -98.964421]","[19.363592, -98.965586]",0.7,328.5,ineuBt~_{Qb@Cd@LdB|@nC~@^Td@L^TrA^`@D,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/DA3OU3KGCKSYDATNMH4HXCR7DK3AYONBWC6AV2JLRJWUICWLHBGYSYRSODDKEQXLH56DEHFVABIQE74JBIWZV2I=,True,other
29619226,2,Depor Soraya | La farsante,0.0,NC,2.3,"[19.358661, -98.948835]","[19.355927, -98.950799]",9.8,369.9,s~cuBf}|zQvBtA|@ZT\^XzDbC`Ah@\TZX,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/N3ULFANW6YF3BE4YBHGPZ3S2TWBW53GAWGG2Z4CDRQCMUH5735C4NNURNJHISGP353SRH4CB5IBGBBQDXLWKIYHG,True,other
29301541,2,Bajadita | Coca - Canal,0.0,NC,-1.1,"[19.357665, -98.955849]","[19.360177, -98.959979]",6.9,651.7,kxcuB`i~zQMXSdAU^@ZCZe@zCYbAEZ@ZET?HQrAMV]CyAYaA_@eAUEFUlAMbAg@vC,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/TNW2YJD5XZ6SDKVUXQ3THTGZ2QMXHZSKMUAJQCDIQS6EB2DZ5DAZRCJZ7UTIVEH5ILL2MEZBNCWQ5WZ6IAADHJA=,True,other
2644923,2,República Del Brasil Climb,0.0,NC,5.4,"[19.35517769774362, -98.94476900817727]","[19.352081757988177, -98.9398666006503]",55.3,1028.9,yhcuBxc|zQVx@HH?FJ?LJBJLB^QNAt@BtAJ~@?JCLa@FOVOHk@e@i@y@Ur@B`AGCEBSTm@@_@RYCW@KD?LLGq@TmBBOHIJc@EILUFW?MJSBc@KSCO?QAG?GFK@q@FGDKLEBIFA@UDM?MGU?IDQGa@BG?WDOAIPYNCBVHLCE@GFCOIEMEA,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/6JAKO25DUBXU4JCVU4IZRH5G4KWRWK3HC4GC2SQVQMVMZVN3C4HHFWJQBQIZJET3H3UYBPTS7TIC5KK6Y5NBFIQ=,True,other
29301017,2,Depor Soraya | Pico 2,1.0,4,10.5,"[19.355259, -98.951222]","[19.352746, -98.943617]",91.7,865.3,iicuBdl}zQDK?i@Lu@AYb@{APc@Jc@v@sBTa@Pc@v@mAbAqBd@oAF[DmAVyAViAReAVcARoANo@JiACmABo@AMFO,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/TBP4JDIBQ7S27HQJITEUTBMJQBPKINRWCHODLQ3EPXDCHXTB7BJYM6SQVRT4Z2AUX7YJP5I2BFB35XPDTBLN3UA=,True,other
29301372,2,Carr MexTex | Automotriz - Coca,0.0,NC,-2.3,"[19.359124, -98.954616]","[19.35765, -98.955851]",4.8,209.7,oaduBja~zQ`@T|B`BnB~AT^,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/IQUIKUJVZB6UO3HHGNTRKHSHU2KXROVBA7K7NMM7ZXX6JDXST3H354HRB6C3IPKRI5WSJOQBVI6DTSRLHHPYKDQ=,True,other
29301483,2,Columpio | Gas - Maicera,0.0,NC,0.0,"[19.361131, -98.963661]","[19.363605, -98.956228]",3.6,843.8,anduB|y_{Q?Wa@kBGsASmAEg@Kc@_@_AMg@MmAGmAKiALi@Oe@Qa@qBoF[mAu@_BsAeDUs@Ke@,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/TNLLRYED7DZG7FLNSOAJ47DRWCLIU3TVVGE46CLISYJOLH7HV3BD7TOVFLJGJUPYS6ZXZHFHBJS5SXQU4NJ3YAQU,True,other
29301581,2,Canal - Gass X 5 de Mayo y Av Puebla,0.0,NC,0.8,"[19.360192, -98.96017]","[19.361048, -98.963816]",3.7,469.2,ehduB`d_{QM`@Kd@_@vBEf@Kh@HjAMb@O@{A@[BCFVlCHvBN`A,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/GYLERDAILADJJP5HMY6P6DAMV3WRQ724VHUPLIXG3ZLMMQK7FER46WAZ2KSLUO74GJ6ZMPDZR3FIA5NZTGCVPXK5,True,other
29301103,2,Depor Soraya | Glorieta & Pico 1,0.0,NC,6.6,"[19.355915, -98.950815]","[19.356652, -98.945172]",63.3,862.1,mmcuBri}zQYSsAo@oA}@MOgByAa@QyAeAa@Ua@M_@S[[Ai@TsADe@Je@To@p@{@lAi@Z[Hc@@e@PiALmANc@ZWf@]^Mb@I,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/UURQF7AVBJWEON7NCUONOSQD7PG3KVGWVIL5LIROBYT6IH2DLC7GI7POVNXCZMI6CV473RCPEBRBV7SQAQXUWFAU,True,other
24035937,2,Martin Downhill,0.0,NC,-6.2,"[19.399081, -99.223428]","[19.404045, -99.214612]",72.8,1171.0,g{kuBlqr|QJMVQN[?GCGkA{@ICy@{@Qk@Wm@e@q@EOAUYo@IYMU{@}@G]@e@Qe@USYQWUISiAiA[q@QWI}@QS[qA}@cBMGe@EQOW}@K}@Mm@Wk@Kk@Qa@o@{@_@MSMGAGBQAWs@Mi@A_@@e@Ga@?S,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/LQ3JNMIJKRPQU4SSI27CBFVITIJENFQ6OK4X4PMIRXOPOJDMMN33QEGMMPNZTXQZ7SKNOMAIE7W6SAI6JJX4Z7I=,True,other
17495357,2,1km Cancha,0.0,NC,-0.3,"[19.392075, -99.207172]","[19.392203, -99.207166]",12.3,979.9,mojuBzko|QR?ZCVIPCFGBMEC@uBCOGMc@?o@BGFc@HIFGR@F?n@Hx@BLHJHADBn@Mp@CJGBO?o@Gs@Aa@EMGCO?yALQBKJAF@PNv@J`ADLDBN@^Ej@CNCJGBG?QMk@E_@GU?QM[ECKCkAPWLEJ?FBl@Nj@B`@HLDB,False,https://d3o5xota0a1fcr.cloudfront.net/v6/charts/LXBJAQZGCRZBY2V4UZ6QKGHNKRN6GNFBEWFB56576MVAXTRFFXBQCXZZZELIWRBP5JBJFYHGTMWTBMBJ2XJDJFQN,True,other
